name,label
TNMD,CS5
SLC13A3,CS6
MARVELD1,
PERM1,
TMEM60,CS7
AQP10,CS2
CMTM7,CS7
IZUMO2,CS4
TMEM42,CS5
UBQLNL,CS6
TMEM86A,CS6
CNIH3,CS6
ZDHHC15,CS5
ZNF25,CS7
MMD2,CS5
VSTM1,CS7
ANKRD20A5P,
ADCY1,CS5
CNGB3,CS5
CCDC78,CS3
FRMD7,CS6
LIMD2,CS3
ECRG4,CS4
ERVK-6,
MMP16,CS6
PMS2P2,
SLC22A3,CS5
ABCC8,CS6
TECTA,CS7
TRPM2,CS6
ZNF236,CS2
NTN1,CS4
TESMIN,CS4
NRG3,CS6
ABHD2,CS5
POU6F2,CS6
IGSF9B,CS6
NFASC,CS5
TAFA5,CS7
FAM149A,CS6
DNAH1,CS5
ANKMY1,CS5
SLC37A1,CS6
SPTLC3,CS6
TMEM144,CS7
TMEM63C,CS5
GPR158,CS6
ANO8,CS5
SLC4A5,CS2
ENPP5,CS5
CDH26,CS6
PORCN,CS5
ZSWIM4,CS5
SLC2A11,CS6
MORN1,CS4
PCNX2,CS4
PCDH11Y,
ESPN,CS2
ARMC2,CS6
ZFHX2,CS4
KCNH8,CS6
GLIS1,CS5
CMC1,CS2
PLEKHG4B,CS6
NSUN5P1,
TMPRSS6,CS5
FOLH1B,
POLR2J2,
CASC2,
ZNF718,
ADGRD1,CS5
GPR137C,CS3
C20orf197,
LUZP2,CS5
ATP9B,CS5
YJEFN3,CS2
TMEM212,CS5
LOC389906,
ZNF793,CS4
IL17REL,CS7
SAMD12,CS5
POLR2J3,
KLKP1,
KIAA0895L,CS3
SHISA9,CS6
NBEAP1,
CFAP69,CS5
BAGE,
ERMARD,CS6
RBBP8NL,CS5
SCGB2B2,CS4
TMEM183B,
PRH1,
DUX4,
FGF4,CS6
RGMB,CS7
HTN3,
KRTCAP3,CS4
KLB,CS3
SCUBE2,CS6
CPEB2,CS5
NLRP6,CS7
ELAC1,CS5
CSAG3,
PUS3,CS5
OSBPL7,CS4
KIAA1586,CS6
TECRL,CS5
MIR1-1HG-AS1,
APOBEC4,CS5
TSBP1,CS5
TENT5D,CS6
PIGY,CS2
ASPHD1,CS5
OR14K1,
RGS22,CS4
SLURP1,CS6
ZNF678,
GALNT8,CS6
AMY1B,
FAM135A,CS6
TMEM167A,CS3
ZNF652,CS6
TXLNGY,
ZCCHC2,CS5
ZNF469,CS3
RPL17-C18orf32,
PPEF1,CS8
ATP10B,CS6
CASQ1,CS5
PPP1R14D,CS4
NUDT11,
OR2T1,
WDR87,CS4
HOXA13,CS4
KIF19,CS5
TRIM48,
RNF44,CS5
TMPRSS7,CS5
COX7A2P2,
DPPA3,CS1
SYS1,CS0
TMEM176B,CS5
GRINA,CS4
IGLC3,
GAGE2D,
HAS2,CS6
LRRC66,CS6
SERTAD4-AS1,
ALKAL1,CS4
IRX3,CS4
FAM200B,CS3
MIR17HG,
SMIM26,
NDUFC1,CS4
CCSAP,CS6
ABHD17C,CS7
C9orf85,CS4
ZNF14,CS7
ZIC5,CS6
HSBP1L1,CS7
C2orf76,CS4
NWD2,CS5
ZNF850,CS6
ZNF551,CS5
ZNF485,CS6
ZNF319,CS5
ZNF283,CS4
ZNF12,CS6
ZFP90,CS5
ZFP37,CS5
LOC102724159,
POU3F3,CS5
NKD1,CS6
MXRA8,CS5
GLI4,CS3
CADM3,CS5
ZAN,
CENPVL1,
KRTAP1-3,
TMEM80,CS5
CHRNA6,CS6
CLDN14,CS6
SAA2,
GJD2,CS6
RNF224,CS4
ENKUR,CS7
DUX3,
FGF11,CS5
TIMD4,CS6
C2orf72,CS7
VN1R1,CS6
TAS2R60,CS7
ARRDC1-AS1,
GASK1B,CS5
CYREN,CS6
TGIF2LX,
DRC3,CS6
IGHV3-33,
IGHV1-46,
NDST3,CS7
CRACDL,CS3
PRSS8,CS5
OR5AC2,
ELAPOR1,CS4
HORMAD2,CS4
SLC2A10,CS5
FTHL17,CS6
LMAN1L,CS7
OR4L1,
MT-ND3,
NBPF20,
ERICH6B,CS7
SLC66A3,CS6
SMIM4,CS4
CFAP54,
SPO11,CS6
MCMDC2,CS3
NEUROD6,CS6
C10orf67,CS6
TUBB8B,
DSPP,CS5
ZNF735,
IGKV2D-40,
RPL13AP3,
ZNF287,CS6
RPL37AP8,
P2RX3,CS5
EFHB,CS6
CNTN6,CS5
LRRC70,CS7
C6orf99,
USP17L12,
ELOA3DP,
PRG4,CS4
SPDYE16,
CT45A9,
CT45A8,
LIAS,CS3
CSMD2,CS5
TMEM132B,CS6
OR51L1,
OR4B1,
NOXO1,CS4
ZNF831,CS6
CPT1B,CS5
OR13C8,
PWWP3B,CS7
ADRA1A,CS7
CFAP57,CS3
FAM47A,CS7
GIMAP7,CS7
ADAMTS15,CS5
FAM227B,CS6
AMER3,CS4
TAS2R31,CS7
CDH20,CS6
MUC19,
SLC26A11,CS4
PPIL6,CS5
SERPINA9,CS6
OR52L1,
KY,CS5
COL28A1,CS6
POTEA,
EBLN1,CS6
RBM43,CS4
VWC2,CS6
KCNJ9,CS2
GFRAL,CS6
C8orf86,CS7
OR5M10,
OR5B2,
OR7A10,
USP17L7,
FAM166A,CS2
OR51A4,
ANKRD20A3P,
GALNTL6,CS5
ZNF727,CS6
CCDC73,CS6
RNASE12,CS7
UNC93A,CS6
OLAH,CS5
PCDHGB3,CS6
PCDHB14,CS6
PCDHB12,CS6
PCDHA5,CS6
GSDMC,CS4
ADAMTS9,CS5
LPAR5,CS5
SLC28A3,CS6
GAL3ST2,CS6
TMEM200C,CS7
USP17L3,
C16orf90,CS3
GOLGA8J,
TRIM43B,
RNF112,CS7
OR52N1,
DIPK2B,CS5
MROH9,CS5
RDH16,CS5
C12orf29,CS5
EXOC3L4,CS5
IGDCC3,CS4
RNF145,CS4
IGHV3-13,
IGHV3-30,
RTL1,CS5
ZSCAN10,CS4
ADAM28,CS6
SH3D21,CS4
SPNS2,CS5
AFF2,CS6
ZNF749,CS7
SLC13A4,CS6
COL5A3,CS5
CLSTN2,CS6
COL13A1,CS5
EPG5,CS3
PCDHA8,CS5
TDRD10,CS4
DUOX1,CS4
VOPP1,CS3
CATSPERE,CS4
TRIM75P,
ABHD16B,CS6
MUC4,CS7
IGHV4OR15-8,
IQCD,CS6
C1orf167,
L1RE1,
RPL36A-HNRNPH2,
IGKV1-27,
SYNE3,CS6
GREM1,CS6
DMP1,CS5
SLFN13,CS6
KDM7A,CS5
CCDC180,CS4
COL22A1,CS6
LCN12,CS6
KL,CS6
KCNJ16,CS6
GHRHR,CS5
TLCD3B,CS3
LCTL,CS5
LRRC9,
PLCH2,CS5
RBMY1C,
TPT1P8,
FAM220A,CS3
SPRR2B,
MROH7,CS3
SLC30A10,CS4
ZNF90,CS6
HCG1815491,
PDZD7,CS4
GRID2IP,CS5
NRK,CS7
JPH2,CS6
SLITRK6,CS6
MICALCL,CS5
GSTA5,CS3
PRR15L,CS3
PLXNC1,CS6
COL16A1,CS7
MYRF,CS3
AMER2,CS5
PIEZO2,
NLGN4X,CS6
SLITRK2,CS7
CMC4,CS6
PLEKHM3,CS5
ZFP30,CS6
SEL1L2,CS6
ASTN1,CS5
CALY,CS6
DNAH10,CS5
RSKR,
TENM2,
TRMT5,CS1
XPNPEP2,CS7
EZHIP,
SAGE1,CS6
FILIP1L,CS5
C1QTNF8,CS6
ARHGAP30,CS3
KANTR,
CCDC144CP,
CCDC144B,
KCNK7,CS2
ANKRD18B,
NUTM2G,
ANKRD36C,
LINC01465,
ALPK2,CS7
TMEM75,
FBXL19-AS1,
CCDC171,CS5
ADAM20,CS7
AJM1,CS4
PCDHGB7,CS6
C5orf17,
PCDHGA10,CS5
ANO7,CS5
ADAMTS5,CS6
BTN2A3P,
F2RL3,CS7
CSKMT,CS3
MINAR1,CS5
PCDHB13,CS6
UFSP1,CS4
CCDC142,CS4
OLFML2B,CS5
FHDC1,CS7
ZXDA,CS6
ZNF615,CS6
CLCN4,CS7
NTN3,CS6
ELAPOR2,CS5
GABRQ,CS6
SPON2,CS7
ANO4,CS5
ARHGAP11B,
ADAMTS3,CS4
STARD8,CS5
DISP2,CS5
ZNF611,CS8
ZNF862,CS4
ZNF699,CS4
MFSD6,CS6
ZNF702P,
CENPBD1,
GPR157,CS6
NTSR1,CS6
ANO2,
TUG1,
JAKMIP3,CS5
LRRC37A2,
TXNRD3,
SLC2A13,CS6
PRDM11,CS6
HERC2P3,
SMIM10L2A,
SMIM10L2B,
LRRC37A,
C18orf63,CS5
TMEM200B,CS6
ERICH3,CS5
PIK3C2G,CS6
LINC00473,
DLEC1,CS5
SLC45A3,CS5
TMEM232,CS5
APOBEC3A,CS5
ZCCHC4,CS6
FCGR1B,
SHOC1,CS5
TOP6BL,
TBC1D8B,CS5
FCRLA,CS6
LINC00470,
OR9A4,
SEZ6L,CS7
KCTD16,CS4
ARHGAP40,
TREM2,CS5
C2orf80,CS5
SLC4A3,CS6
FNDC10,CS3
UGT2B28,CS5
UGT2B11,CS3
FREM3,CS5
DCDC2C,
AGAP6,CS1
AGAP9,
GABARAPL3,
LMOD1,CS4
ADAMTS7,CS4
TYRL,
VPREB1,CS7
ZNF835,CS6
CSRNP3,CS6
HNRNPUL2-BSCL2,
SHROOM4,CS5
HLA-DQB1,
GRM8,CS6
SLC17A7,CS5
SLC17A8,CS5
SLC18A3,CS4
SLC6A1,CS6
ARMC12,CS5
HABP2,CS6
LRRC69,
NDNF,CS5
OIT3,CS5
TMEM178B,CS5
SFT2D1,CS6
ZNF546,CS5
G6PC3,CS4
KLHL30,CS5
SLC12A1,CS5
DAOA,CS6
ABCA12,CS5
SLC38A4,CS5
SLC22A18AS,
OR8G5,
PRICKLE4,CS5
DNAI4,CS5
COL4A4,CS6
DNAH5,CS4
LDLRAD2,CS6
TRAJ56,
SPRR2F,
ABHD14A-ACY1,
HSPE1-MOB4,
KCNH5,CS4
STARD5,CS7
ZNF565,CS6
RINL,CS5
ANKRD16,CS4
ANKRD34B,CS4
ANKRD23,CS3
CHRM5,CS6
COA4,CS5
RAB19,CS5
C1orf53,CS6
PAFAH2,CS4
NIPSNAP3B,CS4
ANKRD34C,CS6
ZNF782,CS4
LTBP2,CS5
MMP20,CS6
CHMP4BP1,
FSBP,CS6
FSIP2,CS4
HPSE2,CS5
KRT39,CS5
SCN10A,CS6
SNED1,CS5
INSYN2B,CS7
XCR1,CS6
TRIM60,CS6
OR2T29,
OR2T5,
SPATA9,CS4
TMC2,CS5
RP1,CS4
GRAMD2A,CS4
ZC3H12B,CS5
BECN2,
NPIPB5,
SRGAP2B,
ATP8B3,CS4
TAS2R14,CS6
GAGE13,
ZNF841,CS6
PGS1,CS1
C8orf31,
ARMCX6,CS4
MOSPD3,CS5
TEX22,CS6
NBPF6,
LRRC37A3,CS1
TVP23A,CS5
NAA60,CS4
FAM86JP,
NUTM2D,
STAG3L3,
KREMEN2,CS4
SEC14L2,CS5
GCNA,CS5
GPC2,CS3
FTMT,CS5
KBTBD11,CS7
MS4A4A,CS5
IGHV3-72,
PRPH2,CS6
LST1,CS1
GGTLC3,
PJVK,CS6
ABCB5,CS5
FN3K,CS5
OTOL1,CS5
PADI2,CS4
ZNF548,CS6
ZNF470,CS6
NEURL1B,CS5
SLC6A19,CS6
CHST13,CS6
CHST2,CS4
TRPM6,CS4
GUCY1B2,
CYP27C1,CS6
CORO7-PAM16,
IGLJ3,
TMC3,CS5
TAAR1,CS6
PRCD,CS6
CRYAA2,
TPK1,CS5
LDAH,CS7
IZUMO4,CS5
EDDM3A,CS6
TMPRSS11D,CS6
MFAP3L,CS7
FAM166B,CS6
MYBPC2,CS5
GREM2,CS6
SLC13A1,CS6
LCE1E,
LCE1A,
KRTAP5-3,
KRTAP5-2,
VAX1,CS6
EVX2,CS5
KRTAP19-6,
KRTAP6-2,
KRTAP19-4,
PRR20B,
PRR20D,
PRR20C,
KRTAP19-3,
MAJIN,CS3
AQP6,CS5
LHFPL1,CS6
ZMYND12,CS5
C7orf57,CS7
CCDC125,CS6
KRTAP6-3,
FMO4,CS6
IFI27L1,CS5
GAL3ST3,CS5
TPRG1,CS6
MFSD14C,
GDF5-AS1,
TEX12,CS6
PSORS1C2,CS6
CCDC187,
KRTAP1-1,
KRTAP12-3,
MS4A13,CS6
ZNF438,CS6
MEI4,CS6
KRTAP13-2,
CXorf38,CS5
NHLRC4,CS6
MRNIP,CS5
RIPPLY3,CS6
KRTAP19-1,
LCE1C,
LCE1F,
KRTAP7-1,
BEST2,CS4
SLC39A2,CS6
GPR152,CS4
CLDN9,CS4
SMIM1,CS6
SLC10A6,CS5
DGAT2L6,CS7
MLN,CS6
C20orf85,CS5
SHISA6,CS6
OOEP,CS4
SLC7A14,CS6
SCARF1,CS2
APOL3,CS5
CLDN11,CS5
FNDC9,CS5
KRTAP10-6,
SPANXN2,CS3
CCDC13,CS5
C1orf74,CS4
TMEM254,CS5
NRAC,
PGA4,
ZNF837,CS6
ZNF497,CS6
ZNF575,CS6
ZNF648,CS4
DNAJB13,CS3
TBC1D3G,
TBC1D3C,
TBC1D3K,
GRXCR1,CS5
CTXN3,CS6
AQP12B,CS3
CNR2,CS6
LEUTX,
TMEM88,CS5
FAM25A,CS3
FAM25G,
FAM25C,
EVI2B,CS5
IBSP,CS7
UBTFL1,
LCE2B,CS2
LCE1D,
KRTAP6-1,
KRTAP1-5,
NOTO,CS4
KRTAP4-5,
CNIH1,CS4
SPDYE4,CS6
GOLGA6L9,
KHDC1,CS4
TBX19,CS5
KRTAP19-2,
CTNS,CS5
RIPOR3,CS4
C2orf83,
BARX2,CS5
GUCA2B,CS6
ZIM3,CS6
TMEM121,CS5
HSPB2-C11orf52,
GSC2,CS4
DEFB118,CS4
C1QTNF5,CS4
FAM209A,CS5
BNIP5,CS6
MSS51,CS5
GGN,CS4
CYP4F22,CS5
GOLT1A,CS7
STRIT1,
SPANXB1,
HHAT,CS4
CHRDL2,CS5
PSORS1C1,CS5
NPFFR2,CS6
TBX18,CS6
MSGN1,CS6
C4orf45,CS6
SOHLH1,CS5
RIIAD1,CS4
LMNTD2,CS6
HELT,CS6
PSMB11,CS4
GPR42,
FFAR3,CS4
APCDD1L,CS6
TGM7,CS7
SYCE1L,CS5
TMEM187,CS5
AADAC,CS7
SLC7A10,CS3
SPDYE2B,
BEST3,CS5
LCE5A,CS0
LCE2C,
LCE3B,CS7
PPP1R1C,CS5
TMEM154,CS6
ITIH6,CS7
C9orf152,CS6
C17orf50,CS3
FNDC8,CS5
VXN,CS6
C22orf15,CS4
ANKRD37,CS6
FAM228A,CS5
GRAPL,
TEX43,CS4
PHF24,CS5
ERICH4,
ADGRF5,CS3
KLHDC7B,
POU6F1,CS4
HAPLN2,CS2
STRA8,CS4
ONECUT3,CS5
PRR5-ARHGAP8,
ACSM2B,
GUCA2A,CS2
REP15,CS5
AARD,CS3
PAGE1,CS5
FGF14,CS5
KRTAP22-1,
ZC2HC1B,CS6
DEFB124,CS6
IGFN1,CS5
ANKRD33,CS5
SYNPO2L,CS2
CYSLTR2,CS5
LRRC73,CS3
KRTAP2-3,
LRMDA,CS5
ZDHHC22,CS4
TMEM229B,CS4
TAS2R19,CS5
TM6SF2,CS4
PANX2,CS7
SIX6OS1,
KRTAP21-2,
LHFPL2,CS6
GPR37L1,CS3
KRTAP5-7,
NOX3,CS6
DAPL1,CS4
C10orf82,CS5
MCCD1,CS2
CEMP1,CS4
TEX48,
ZNF474,CS5
TSGA13,CS5
DPEP2NB,
KRTAP5-11,
ODF3B,CS6
MEDAG,CS5
CDH17,CS5
TCP11X2,CS3
GJC3,CS4
GPR151,CS5
PDCD1LG2,CS6
FXYD6-FXYD2,
RLN1,CS5
FOXD4L3,
ZDHHC4,CS5
C20orf202,CS5
CXorf66,CS6
OR10G4,
SLC35E4,CS6
TSPO2,CS6
SLC52A1,CS5
CGREF1,CS7
CORIN,CS5
PIGF,CS7
SLC16A12,CS4
TMEM69,CS4
XKR3,CS7
CYB561D1,CS4
DEFB103B,
TMIE,CS5
TMEM119,CS4
DEFB108B,CS5
MYADML2,CS6
LEMD1,CS6
TMEM262,CS6
AGMO,CS5
HSD3B1,CS2
EXOC3L1,CS6
ZNF541,CS5
FOXD4L1,
GAGE2A,
GAGE12G,
GAGE10,
GAGE12J,
GAGE2B,
OR7C2,
ZNF710,CS6
ODF3,CS5
SHOX,CS7
ZNF547,CS4
VWC2L,CS5
ZNF441,CS6
LIMS4,
CLDN22,CS6
TMEM72,CS5
SMIM11B,
POU4F3,CS6
ZNF660,CS6
AQP7,CS1
OTOP3,CS6
LRGUK,CS5
TSPY3,
TSPY10,
CLEC12B,CS5
HHLA2,CS6
TMEM45A,CS7
SIK1B,
AMELY,
KRTAP10-10,
FAM9C,CS6
RTP4,CS6
SLC35G5,CS5
ZNF613,CS4
ZNF285,CS2
BHLHA9,CS6
CYP21A2,CS4
SLC5A4,CS5
TNFAIP8L3,CS4
SBK3,
CABP7,CS5
HAS3,CS6
SHISA4,CS5
SMIM21,CS5
BAIAP2L2,CS6
CR1L,CS4
DEFB129,CS2
IFITM10,CS6
KRTAP17-1,
NKAIN4,CS6
LHFPL3,
IRX6,CS5
PRR19,CS5
PROKR2,CS4
OTOP2,CS4
ZNF653,CS5
HIGD1C,CS6
PADI6,
STARD4,CS6
AQP8,CS6
PPP1R2C,
SOWAHB,CS4
KCNJ18,
SMIM29,CS5
INS-IGF2,
IL11RA,CS6
BTNL9,CS6
TSPAN8,CS6
OTOS,CS4
UBALD1,CS4
KRTAP5-4,
MS4A14,CS5
SPAG11B,
ISLR2,CS4
FAM71A,CS4
TPSG1,CS6
PLAAT2,CS4
LY6G6D,CS6
PAQR8,CS4
LHB,CS5
CD37,CS4
RSPH6A,CS5
ZFP3,CS5
CNFN,CS4
SPATA25,CS6
IRX2,CS6
NPVF,CS6
PYY,CS5
FXYD2,CS5
PGLYRP2,CS6
WFDC13,CS5
WFDC12,CS6
RNASE10,CS5
SRL,CS7
DEFB131A,
GALP,CS1
SPINK9,CS5
PRB4,CS3
STMP1,
HACD4,CS7
MENT,
SYCE2,CS5
CCDC152,CS6
ZNF534,CS6
HES7,CS3
KCNN1,CS4
COMP,CS4
CLRN1,CS6
HOXC5,CS4
OTP,CS5
TMCO5A,CS5
CNIH2,CS4
CLEC2A,CS6
ANKK1,CS7
SLC14A1,CS6
CRIP3,CS2
HHIPL1,CS6
STC1,CS6
SFTPB,CS3
DNAJC22,CS4
SPON1,
KIR3DL3,CS7
FIGLA,CS5
KRTAP4-4,
KRTAP4-1,
CLRN2,CS5
CELF6,CS7
CSF3,CS2
KRTAP13-4,
CEACAM3,CS6
ZNF683,CS5
MS4A6A,CS4
ADGRG3,CS4
ZNF134,CS7
SHISAL2A,CS5
TMEM236,CS7
LRRC18,CS6
LELP1,CS4
NIBAN3,CS5
KRTAP5-1,
GUCA1B,CS6
PCDHB3,CS4
FBXO48,CS5
VCX2,
EPGN,CS5
DEXI,CS1
HEATR9,CS4
TMEM190,CS5
CHODL,CS5
CH25H,CS5
SAXO2,CS5
TEX13B,CS5
RGL3,CS7
SPATA32,CS4
ZNF493,CS6
TMEM47,CS6
SPDYC,CS4
TNFSF18,CS6
CCDC28A-AS1,
GLRA1,CS4
SPATA33,CS5
LRAT,CS5
TAS2R8,CS6
TAS2R10,CS4
ZSCAN5B,
TMEM71,CS6
FIMP,
ESPNL,CS5
PI16,CS4
SEMA6C,CS5
GKN2,CS3
WFDC3,CS6
NPFFR1,CS4
TPRX1,CS5
DAZ2,
MIR9-1HG,
FAM47E,CS6
LRRN4,CS6
BANF2,CS6
C20orf173,CS6
EXTL1,CS3
CLEC4C,CS6
TAS2R5,CS5
CDHR3,CS6
SDHAF1,CS3
OPN1SW,CS6
SSX7,CS5
ACER1,CS4
ACER2,CS5
FCRL6,CS5
PPP1R27,CS4
GCSAML,CS5
CDR1,CS7
ZSWIM3,CS6
TAAR9,
NTS,CS4
TMEM130,CS5
TMEM114,
C1QTNF4,CS2
SMIM19,CS6
FAM163B,CS6
IRF1-AS1,
DEFB115,CS2
GPR162,CS5
SDS,CS6
LMOD3,CS3
KCNMB4,CS5
PROK2,CS4
SAA4,CS5
C5orf38,CS5
IL1F10,CS4
LBX2,CS6
PRSS53,CS6
SLC2A6,CS6
TMCO2,CS5
CT45A10,
GUCA1C,CS5
FUT7,CS5
ZNF705D,
C12orf60,CS7
SLC51B,CS5
RHBDL2,CS6
HJV,CS2
GPHB5,
OR7D2,
LCN9,CS5
CA13,CS6
TMEM18,CS4
TM4SF5,CS5
ZNF726,CS6
ENTHD1,CS6
WNT9A,CS6
PLA2G2E,CS5
LYG1,CS6
SLC22A14,CS5
SLC10A4,CS4
ZNF300,CS6
PLPP5,CS5
OR10AG1,
CHRNB1,CS5
TRH,CS6
TRIM49C,
PRR32,CS6
TBATA,CS5
GOLGA8K,
PRR34,
DCANP1,CS5
ZNF776,CS5
KRTAP5-8,
C8orf58,CS5
ODAD2,CS5
RAET1L,
RAB42,CS3
IL31,CS3
B3GNT7,CS6
CLDN23,CS6
PLA2G2F,CS5
TAGAP,CS7
DEFB112,CS6
C5orf49,CS6
CXorf51A,
CXorf51B,
TMEM82,CS2
LENEP,CS4
FAM24B,CS6
DNASE1L3,CS6
CLEC19A,
SLC9B2,CS7
ACSL6,CS5
PRR23D1,
PRR23D2,
C2orf15,CS4
MS4A6E,CS5
CLEC4D,CS4
GALR1,CS7
IGFL2,CS5
ZNF155,CS4
CD200R1L,CS5
B4GALNT2,CS4
TMEM196,CS5
OR6B1,
TMC4,CS7
MFSD2A,CS4
TXNDC2,CS7
ZNF789,CS4
FDCSP,CS6
PARM1,CS6
SLC38A11,CS3
CLVS1,CS4
RRH,CS5
NIPA1,CS7
SLC26A5,CS4
CALHM6,CS7
TMEM95,CS4
PRND,CS6
PRRT1,CS5
PRR30,CS3
ZNF345,CS6
GPR148,CS6
OR7D4,
SCN4B,CS6
TMEM225B,
HIGD2B,
EIF4E1B,CS4
PTCHD3,CS6
SLC6A17,CS3
SLITRK1,CS7
CCDC179,CS6
ATOH7,CS4
ACTL9,CS6
OR5H1,
ZAR1,CS4
TEX19,CS4
PLCXD3,CS7
WFDC10B,CS5
ZNF883,
NPBWR1,CS5
NOTUM,CS6
SPPL2C,CS5
NRN1L,CS5
CLPSL2,CS6
PCDHGA9,CS6
CCL16,CS5
THEM5,CS3
NXPE2,CS5
C15orf65,CS6
SCGB1C2,
FAM229B,CS6
C9orf57,CS5
NKX1-2,
ASPN,
KLHDC1,CS5
AMN1,CS5
DNAH12,CS6
IGKV2D-28,
MROH2A,
DNM1P34,
ECM2,CS6
IQCA1L,
CFAP70,CS4
CROCC2,
MGAM2,
LRRC53,
LINC00523,
LINC01599,
NCF1C,
FIGNL2,
UNC5D,CS6
FAM98C,CS3
TDRP,CS8
ZNF804B,CS6
TERB1,
TRIM67,CS5
GOLGA8M,
APOBR,CS5
IGKV2-28,
LINC01554,
IL13,CS6
ZDHHC11B,
PAQR9,CS5
A3GALT2,CS5
DEFB109B,
DEFB126,CS6
NDUFC2-KCTD14,
TMEM14DP,
DDX12P,
ARHGEF19,CS5
RPRML,CS5
SLC7A4,CS6
UQCRHL,
CRPPA,
C2orf78,CS4
MGAT4D,CS5
IQCF5,CS4
ZNF736,CS5
ENO4,
GGTA1,
PMS2CL,
GOLGA8DP,
SMKR1,CS6
LINC00471,
NBR2,
NEXN-AS1,
GPR171,CS4
PLCL1,CS6
SCN2A,CS5
SEMA3D,CS5
OR8U8,
GDPD4,CS5
OVCH1,
BSX,CS5
XKR5,
DCAF8L2,CS5
ADAMTS16,CS7
CPA3,CS5
ILDR2,CS5
CWH43,CS4
NAALADL1,CS3
PPP1R42,CS6
PIK3R6,
CAPN12,CS6
C10orf120,CS6
TTC9,CS5
OR4N2,
OR51M1,
MAP10,CS4
OR10H1,
CC2D2B,CS7
ADGB,
CACNA2D3,CS6
CCDC62,CS4
Putative inactive deoxyuridine 5'-triphosphate nucleotidohydrolase-like protein FLJ16323,
ARMC3,CS6
OR5A2,
KCNH3,CS4
WASH4P,
ALPK3,CS4
B3GAT2,CS4
MEIKIN,
NKX2-6,
URAD,CS5
COL6A6,CS5
FAM177B,CS4
SPATA48,CS6
ERVK-19,
LEKR1,CS6
MPTX1,
TMEM52,CS4
KLRC4,CS6
IL18R1,CS5
TGM6,CS5
OR6J1,
TDRD12,CS6
SLFN14,CS6
FAM157B,
RD3L,CS6
MT1HL1,
OR14C36,
CACNG6,CS4
GPATCH3,CS4
OR4N5,
UNC13C,CS6
SI,CS6
LRRC63,CS6
SSPN,CS5
KCND1,CS5
FER1L6,CS5
ENAM,CS4
OR1C1,
CCDC38,CS4
SP140,CS5
ZNF181,CS3
IL4I1,CS4
VN1R2,CS4
PRDM9,CS6
MYO7B,CS4
OR13C5,
PLA2R1,CS4
TMEM132C,
APRG1,
DIPK1C,CS7
OR51F2,
OR6X1,
UBTFL6,
SLC44A4,CS4
CYP3A43,CS3
FRG2,
PAMR1,CS5
PLEKHG7,CS6
SMIM15,CS6
GBP4,CS3
GJA10,CS4
TRPM5,CS5
PLEKHD1,CS5
VSTM2B,CS5
C4orf47,CS5
ANKRD20A12P,
ASCL5,CS3
FHAD1,
C5orf58,
PATL2,CS5
TTLL13P,
FER1L4,
H1-9P,
ZIK1,CS6
TRIM77,CS6
IDI2-AS1,
CUX2,CS5
LECT2,CS6
SSX9P,
ATP2C2,CS4
CCDC54,CS6
ZNF788P,
ANKRD31,CS3
DCDC1,CS6
RBM44,CS4
NDST4,CS6
NLRP11,CS4
ZNF37A,CS5
ZNF22-AS1,
MST1L,
CNBD1,CS7
PPM1N,CS5
CUZD1,CS4
TTC16,CS6
SPATA16,CS6
CYLC1,CS6
SPATA31E1,CS5
CCDC63,CS5
TBC1D28,CS3
ZNF840P,
ZNF442,CS4
CYP4F3,CS7
ZNF257,CS6
RAD51AP2,CS6
OR5B3,
SDR42E2,
TMIGD1,CS3
OR4K17,
PGBD4,CS5
SLC4A11,CS6
VWA5B1,
PPP1R36,CS6
TAAR3P,
LRRD1,CS6
CTAGE15,
SRRM5,CS6
FLRT2,CS7
TMPRSS11F,CS7
H1-8,
ADGRF2,
ZNF385D,CS6
REXO1L1P,
DBX2,CS6
OSGEPL1,CS5
TRIM64C,
PPIAL4F,
FAM227A,
FAM90A27P,
GOLGA8CP,
LINC00173,
OR2AJ1,
OR5H8,
ADCY10,CS5
OR9Q2,
MCTP1,CS3
ANGPTL5,CS6
SERPINA11,CS7
LRRC71,CS3
MMEL1,CS3
SSX6P,
CCDC178,CS5
FNDC7,CS4
SYNJ2BP-COX16,
HTR4,CS6
OR5M3,
PROKR1,CS4
METTL21EP,
FAM228B,
SMIM24,CS7
HRCT1,CS5
SLC40A1,CS5
SLC47A2,CS6
CCDC175,CS6
KIAA2012,
ZNF654,CS5
SLCO1B3,CS5
KANSL1L,CS6
ZNF619,CS6
ZNF530,CS6
AGBL1,CS6
ADAMTS20,CS4
DEGS2,CS6
DEFB130B,
DEFB130A,
FAM83C,CS3
HEPN1,CS3
KCNH7,CS6
OR4A16,
OR7G1,
SIDT1,CS6
ZNF487,
ZNF665,CS5
PDGFRL,CS6
KCNK12,CS3
DUX1,
DUX4L9,
OR1D2,
CYP11B1,CS6
BPI,CS5
ELFN1,CS6
ART1,CS5
MSLNL,
EFCAB13,CS5
HS3ST5,CS6
ISM2,CS6
GPR182,CS3
NIPAL2,CS3
LCNL1,CS5
BDKRB1,CS7
STIMATE,CS5
CCR6,CS6
CCR8,CS5
CCR9,CS6
HTR5A,CS6
MMP24,CS4
GPR146,CS5
SLC8A2,CS6
NPSR1,CS6
OXTR,CS6
PLPP7,CS6
SLC22A25,CS3
ECHDC3,CS5
